Type,Name,Method,Element type,Element ID,Reviewed in,Detail,Procurement,BM_type,Min_num_Fbs,Max_num_Fbs,Fundamental object,Num_Fund_objs,Form,Scale,Nonstructural,Structural,Dynamic,Energetic,Kinetic,Thermo,Quantum_dyn,Evolutionary,Topological,Functional,Complexation,Sidechain,Folded,Rot_inv,Trans_inv,Electrostatic,Hydrophobic,Van der Waals,Hbond,Salt bridge,Pi,Metal,Solvent,Solute,Trapped water,Pocket/void,Fixed_size,Hierarch,Unique,Subset_Unique,Differentiable,Reversible,Guarantee_Valid,Probabilistic,Ref_frames,Graph: Node/edge?,Toxological,Metabolic,Extens,ComputCostly,IndexInvar,Lin_comb,AG_layer,AugRatio,Implem,OSI_Avail,License,Docs,Webserver,Comment,Improv,Type,PubYr,Auth,Title,PubTitle,DOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,TM_LE,Transition metal: local electronegativity,,,,Electronic,Computational,Molecule,,,Atom,One,Continuous,,1,0,0,,0,,1,0,,0,,,,,,1,,,,,,,,,,0,1,1,0,0,0,0,1,1,,,0,,,,,,,,,,,,,,,journalArticle,2017,"Li, Zheng; Ma, Xianfeng; Xin, Hongliang",Feature engineering of machine-learning chemisorption models for catalyst design,Catalysis Today,10.1016/j.cattod.2016.04.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,TMG_ECN,Transition metal geometric: effective coordination numbers,,,,Electronic,Computational,Molecule,,,Atom,One,Continuous,,1,0,0,,0,,1,0,,0,,,,,,1,,,,,,,,,,0,1,1,0,0,0,0,1,1,,,0,,,,,,,,,,,,,,,journalArticle,2017,"Li, Zheng; Ma, Xianfeng; Xin, Hongliang",Feature engineering of machine-learning chemisorption models for catalyst design,Catalysis Today,10.1016/j.cattod.2016.04.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,TME_DBF,Transition metal electronic: d-band filling,,,,Electronic,Computational,Molecule,,,Atom,One,Discrete,,1,0,0,,0,,1,0,,0,,,,,,1,,,,,,,,,,0,1,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,journalArticle,2017,"Li, Zheng; Ma, Xianfeng; Xin, Hongliang",Feature engineering of machine-learning chemisorption models for catalyst design,Catalysis Today,10.1016/j.cattod.2016.04.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,TME_DBC,Transition metal electronic: d-band center,,,,Electronic,Computational,Molecule,,,Atom,One,Continuous,,1,0,0,,0,,1,0,,0,,,,,,1,,,,,,,,,,0,1,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,journalArticle,2017,"Li, Zheng; Ma, Xianfeng; Xin, Hongliang",Feature engineering of machine-learning chemisorption models for catalyst design,Catalysis Today,10.1016/j.cattod.2016.04.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,TME_DBW,Transition metal electronic: d-band width,,,,Electronic,Computational,Molecule,,,Atom,One,Continuous,,1,0,0,,0,,1,0,,0,,,,,,1,,,,,,,,,,0,1,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,journalArticle,2017,"Li, Zheng; Ma, Xianfeng; Xin, Hongliang",Feature engineering of machine-learning chemisorption models for catalyst design,Catalysis Today,10.1016/j.cattod.2016.04.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,TME_DBS,Transition metal electronic: d-band skewness,,,,Electronic,Computational,Molecule,,,Atom,One,Continuous,,1,0,0,,0,,1,0,,0,,,,,,1,,,,,,,,,,0,1,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,journalArticle,2017,"Li, Zheng; Ma, Xianfeng; Xin, Hongliang",Feature engineering of machine-learning chemisorption models for catalyst design,Catalysis Today,10.1016/j.cattod.2016.04.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,TME_DBK,Transition metal electronic: d-band kurtosis,,,,Electronic,Computational,Molecule,,,Atom,One,Continuous,,1,0,0,,0,,1,0,,0,,,,,,1,,,,,,,,,,0,1,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,journalArticle,2017,"Li, Zheng; Ma, Xianfeng; Xin, Hongliang",Feature engineering of machine-learning chemisorption models for catalyst design,Catalysis Today,10.1016/j.cattod.2016.04.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,TMS_IP,Transition metal secondary: ionic potential,,,,Electronic,Computational,Molecule,,,Atom,One,Continuous,,1,0,0,,0,,1,0,,0,,,,,,1,,,,,,,,,,0,1,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,journalArticle,2017,"Li, Zheng; Ma, Xianfeng; Xin, Hongliang",Feature engineering of machine-learning chemisorption models for catalyst design,Catalysis Today,10.1016/j.cattod.2016.04.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,TMS_EA,Transition metal secondary: electron affinity,,,,Electronic,Computational,Molecule,,,Atom,One,Continuous,,1,0,0,,0,,1,0,,0,,,,,,1,,,,,,,,,,0,1,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,journalArticle,2017,"Li, Zheng; Ma, Xianfeng; Xin, Hongliang",Feature engineering of machine-learning chemisorption models for catalyst design,Catalysis Today,10.1016/j.cattod.2016.04.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,TMS_PE,Transition metal secondary: Pauling electronegativity,,,,Electronic,Computational,Molecule,,,Atom,One,Continuous,,1,0,0,,0,,1,0,,0,,,,,,1,,,,,,,,,,0,1,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,journalArticle,2017,"Li, Zheng; Ma, Xianfeng; Xin, Hongliang",Feature engineering of machine-learning chemisorption models for catalyst design,Catalysis Today,10.1016/j.cattod.2016.04.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,Gypsum-DL,"Conformer preparation, including confor/tauto/chiro/iso- mer generation",,,,Dynamic,Computational,Ligand,One,One,Atom,Multiple,Conformation,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-80+,,,,,,,,journalArticle,2019,"Ropp, Patrick J.; Spiegel, Jacob O.; Walker, Jennifer L.; Green, Harrison; Morales, Guillermo A.; Milliken, Katherine A.; Ringe, John J.; Durrant, Jacob D.",Gypsum-DL: an open-source program for preparing small-molecule libraries for structure-based virtual screening,Journal of Cheminformatics,10.1186/s13321-019-0358-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,iCon,Conformational sampling,,,,Dynamic,Computational,Molecule,One,One,Atom,Multiple,Conformation,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8-20+,,,,,,,,journalArticle,2019,"Pal, Sourav; Kumar, Vinay; Kundu, Biswajit; Bhattacharya, Debomita; Preethy, Nagothy; Reddy, Mamindla Prashanth; Talukdar, Arindam","Ligand-based Pharmacophore Modeling, Virtual Screening and Molecular Docking Studies for Discovery of Potential Topoisomerase I Inhibitors",Computational and Structural Biotechnology Journal,10.1016/j.csbj.2019.02.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,LCS,Ligand conformation generation set,,,,Dynamic,Computational,Ligand,One,One,Atom,Multiple,Conformation,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2020,"Wang, Shuzhe; Witek, Jagna; Landrum, Gregory A.; Riniker, Sereina",Improving Conformer Generation for Small Rings and Macrocycles Based on Distance Geometry and Experimental Torsional-Angle Preferences,Journal of Chemical Information and Modeling,10.1021/acs.jcim.0c00025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,FlexAnaly,Analyzes flexibility of residues,,,,Dynamic,Computational,Protein,One,One,Residue,One,Continuous,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,1,,,,,,,,journalArticle,2021,"Zhang, She; Krieger, James M; Zhang, Yan; Kaya, Cihan; Kaynak, Burak; Mikulska-Ruminska, Karolina; Doruker, Pemra; Li, Hongchun; Bahar, Ivet",ProDy 2.0: Increased Scale and Scope after 10 Years of Protein Dynamics Modelling with Python,Bioinformatics,10.1093/bioinformatics/btab187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,ENCORE_covariance,Covariance between trajectories,,,,Dynamic,Computational,Molecule,Pair,Pair,Atom,Multiple,Continuous,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2015,"Tiberti, Matteo; Papaleo, Elena; Bengtsen, Tone; Boomsma, Wouter; Lindorff-Larsen, Kresten",ENCORE: Software for Quantitative Ensemble Comparison,PLOS Computational Biology,10.1371/journal.pcbi.1004415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,ENCORE_similarity,clustering ensemble similarity with Jensen-Shannon divergence,,,,Dynamic,Computational,Molecule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2015,"Tiberti, Matteo; Papaleo, Elena; Bengtsen, Tone; Boomsma, Wouter; Lindorff-Larsen, Kresten",ENCORE: Software for Quantitative Ensemble Comparison,PLOS Computational Biology,10.1371/journal.pcbi.1004415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,ENCORE_ConfDist,Conformational distance between structures in a traj,,,,Dynamic,Computational,Molecule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2015,"Tiberti, Matteo; Papaleo, Elena; Bengtsen, Tone; Boomsma, Wouter; Lindorff-Larsen, Kresten",ENCORE: Software for Quantitative Ensemble Comparison,PLOS Computational Biology,10.1371/journal.pcbi.1004415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,ENCORE_RMSDMat,RMSD matrix generator,,,,Dynamic,Computational,Molecule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2015,"Tiberti, Matteo; Papaleo, Elena; Bengtsen, Tone; Boomsma, Wouter; Lindorff-Larsen, Kresten",ENCORE: Software for Quantitative Ensemble Comparison,PLOS Computational Biology,10.1371/journal.pcbi.1004415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,CoCo-MD,Enhanced sampling MD algorithm,,,,Dynamic,Computational,Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,journalArticle,2019,"Shkurti, Ardita; Styliari, Ioanna Danai; Balasubramanian, Vivek; Bethune, Iain; Pedebos, Conrado; Jha, Shantenu; Laughton, Charles A.",CoCo-MD: A Simple and Effective Method for the Enhanced Sampling of Conformational Space,Journal of Chemical Theory and Computation,10.1021/acs.jctc.8b00657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,eANM,Ensemble anisotropic network modelling,,,,Dynamic,Computational,Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2014,"Bakan, A.; Dutta, A.; Mao, W.; Liu, Y.; Chennubhotla, C.; Lezon, T. R.; Bahar, I.",Evol and ProDy for bridging protein sequence evolution and structural dynamics,Bioinformatics,10.1093/bioinformatics/btu336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,eGNM,Ensemble gaussian network modelling,,,,Dynamic,Computational,Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2014,"Bakan, A.; Dutta, A.; Mao, W.; Liu, Y.; Chennubhotla, C.; Lezon, T. R.; Bahar, I.",Evol and ProDy for bridging protein sequence evolution and structural dynamics,Bioinformatics,10.1093/bioinformatics/btu336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,ePCA,Ensemble principal component analysis,,,,Dynamic,Computational,Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2014,"Bakan, A.; Dutta, A.; Mao, W.; Liu, Y.; Chennubhotla, C.; Lezon, T. R.; Bahar, I.",Evol and ProDy for bridging protein sequence evolution and structural dynamics,Bioinformatics,10.1093/bioinformatics/btu336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,MinTrajRMSD,Align a trajectory with a specific frame of the simulation trajectorywith respect to a subset of atoms in the simulation. Makes the simulation more easy to observe.,,,,Dynamic,Computational,Molecule,,,,,,,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,,,,,,,,,,1,,,,,,,,journalArticle,2015,"Abraham, Mark James; Murtola, Teemu; Schulz, Roland; Páll, Szilárd; Smith, Jeremy C.; Hess, Berk; Lindahl, Erik",GROMACS: High performance molecular simulations through multi-level parallelism from laptops to supercomputers,SoftwareX,10.1016/j.softx.2015.06.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,TrajRotTransFit,Minimize translation and rotation of a trajectory with respect to a subset of atoms in the simulation. Makes the simulation more easy to observe.,,,,Dynamic,Computational,Molecule,,,,,,,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,,,,,,,,,,1,,,,,,,,journalArticle,2015,"Abraham, Mark James; Murtola, Teemu; Schulz, Roland; Páll, Szilárd; Smith, Jeremy C.; Hess, Berk; Lindahl, Erik",GROMACS: High performance molecular simulations through multi-level parallelism from laptops to supercomputers,SoftwareX,10.1016/j.softx.2015.06.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,RawDynVox,Voxelization applied to all frames of a trajectory,,,,Dynamic,Computational,Molecule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2009,"Krone, Michael; Bidmon, Katrin; Ertl, Thomas",Interactive Visualization of Molecular Surface Dynamics,IEEE Transactions on Visualization and Computer Graphics,10.1109/TVCG.2009.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,RawSmoothVox,Smooth voxelization applied to all frames of a trajectory,,,,Dynamic,Computational,Molecule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,THIS WORK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,L-NM,Ligand normal modes,,,,Dynamic,Computational,Ligand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THIS WORK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,Lig-NME-W,Ligand normal mode eigenvalues in water,,,,Dynamic,Computational,Ligand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THIS WORK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,Lig-NME-O,Ligand normal mode eigenvalues in octane,,,,Dynamic,Computational,Ligand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THIS WORK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,Lig-NME-S,Ligand normal mode eigenvalues in some solvent,,,,Dynamic,Computational,Ligand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THIS WORK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,L-NMSB,Ligand normal mode singularity barcode,,,,Dynamic,Computational,Ligand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THIS WORK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,NMSing,Normal mode singularity,,,,Dynamic,Computational,Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THIS WORK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,pKa_modes,pKa modes,,,,Dynamic,Computational,Molecule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THIS WORK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,AA-NM_compl,Amino acid normal mode complementarity. Between two amino acids’ normal modes.,,,,Dynamic,Computational,Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THIS WORK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,ECFP,Extended connectivity fingerprint,,,,Dynamic,Computational,Ligand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2017,"Axen, Seth D.; Huang, Xi-Ping; Cáceres, Elena L.; Gendelev, Leo; Roth, Bryan L.; Keiser, Michael J.",A Simple Representation of Three-Dimensional Molecular Structure,Journal of Medicinal Chemistry,10.1021/acs.jmedchem.7b00696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,WATsite,Water site as produced by DeepWATsite,,,,Dynamic,Computational,Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2020,"Mahmoud, Amr H.; Masters, Matthew R.; Yang, Ying; Lill, Markus A.",Elucidating the multiple roles of hydration for accurate protein-ligand binding prediction via deep learning,Communications Chemistry,10.1038/s42004-020-0261-x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,NMRLS,Nuclear magnetic resonance lineshape,,,,Dynamic,Experimental,Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2020,"Shang, Jinsai; Kojetin, Douglas J.",Structural Mechanism Underlying Ligand Binding and Activation of PPARγ,bioRxiv,10/ghfjr8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,IAtrajs,Trajectories generated by imposed activation,,,,Dynamic,Computational,Ligand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2020,"Lavigne, Cyrille; dos Passos Gomes, Gabriel; Pollice, Robert; Aspuru-Guzik, Alan",Automatic discovery of chemical reactions using imposed activation,,10.26434/chemrxiv.13008500.v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,dRH_analysis,de Rham-Hodge analysis,,,,Dynamic,Computational,Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2020,"Zhao, Rundong; Wang, Menglun; Chen, Jiahui; Tong, Yiying; Wei, Guo-Wei",The de Rham–Hodge Analysis and Modeling of Biomolecules,Bulletin of Mathematical Biology,10.1007/s11538-020-00783-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,FleXGeo,Differential geometry-based representation of protein ensembles,,,,Dynamic,Computational,Molecule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/AMarinhoSN/FleXgeo,,,,,,computerProgram,2020,"Marinho, Antonio",AMarinhoSN/FleXgeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,mAPIC,Model for the activator potentiation of ion channels,,,,Dynamic,Both,Molecule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2018,"Bai, Fang; Pi, Xiaoping; Li, Ping; Zhou, Pingzheng; Yang, Huaiyu; Wang, Xicheng; Li, Min; Gao, Zhaobing; Jiang, Hualiang",A Statistical Thermodynamic Model for Ligands Interacting With Ion Channels: Theoretical Model and Experimental Validation of the KCNQ2 Channel,Frontiers in Pharmacology,10/gc856b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,MWCG,Multiscale weighted colored graphs,,,,Dynamic,Computational,Molecule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2018,"Bramer, David; Wei, Guo-Wei",Blind prediction of protein B-factor and flexibility,The Journal of Chemical Physics,10.1063/1.5048469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,MWCG,Multiscale weighted colored graphs,,,,Dynamic,Computational,Molecule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2018,"Bramer, David; Wei, Guo-Wei",Multiscale weighted colored graphs for protein flexibility and rigidity analysis,The Journal of Chemical Physics,10.1063/1.5016562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,RS,Rigidity strengthening,,,,Dynamic,Computational,Molecule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2017,"Nguyen, Duc D.; Xiao, Tian; Wang, Menglun; Wei, Guo-Wei",Rigidity Strengthening: A Mechanism for Protein-Ligand Binding,Journal of Chemical Information and Modeling,10.1021/acs.jcim.7b00226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,DI,Discrimination index,,,,Dynamic,Computational,Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2015,"Clark, Sarah A.; Tronrud, Dale E.; Karplus, Paul A.",Residue-level global and local ensemble-ensemble comparisons of protein domains,Protein Science,10.1002/pro.2714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,MSM_RD,Markov state models for reaction-diffusion dynamics,,,,Dynamic,Computational,Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/markovmodel/msmrd2,,,,,,journalArticle,2021,"del Razo, Mauricio J.; Dibak, Manuel; Schütte, Christof; Noé, Frank",Multiscale molecular kinetics by coupling Markov state models and reaction-diffusion dynamics,"arXiv:2103.06889 [physics, q-bio]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,SignDy,Signature dynamics of protein structural families,,,,Dynamic,Computational,Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2021,"Zhang, She; Krieger, James M; Zhang, Yan; Kaya, Cihan; Kaynak, Burak; Mikulska-Ruminska, Karolina; Doruker, Pemra; Li, Hongchun; Bahar, Ivet",ProDy 2.0: Increased Scale and Scope after 10 Years of Protein Dynamics Modelling with Python,Bioinformatics,10.1093/bioinformatics/btab187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,CryoDy,Cryo-EM dynamics,,,,Dynamic,Both,Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2021,"Zhang, She; Krieger, James M; Zhang, Yan; Kaya, Cihan; Kaynak, Burak; Mikulska-Ruminska, Karolina; Doruker, Pemra; Li, Hongchun; Bahar, Ivet",ProDy 2.0: Increased Scale and Scope after 10 Years of Protein Dynamics Modelling with Python,Bioinformatics,10.1093/bioinformatics/btab187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,ESSA,Essential site scanning analysis,,,,Dynamic,Computational,Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2021,"Zhang, She; Krieger, James M; Zhang, Yan; Kaya, Cihan; Kaynak, Burak; Mikulska-Ruminska, Karolina; Doruker, Pemra; Li, Hongchun; Bahar, Ivet",ProDy 2.0: Increased Scale and Scope after 10 Years of Protein Dynamics Modelling with Python,Bioinformatics,10.1093/bioinformatics/btab187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,GBPCA,"Grid-based principal component analysis. Enables classification of solvents and condensed phase interactions based on dynamics, especially nanocurrents and protein motions, as well as solvent-protein normal mode cooperativity",,,,Dynamic,Computational,Molecule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2021,"Ogata, Koji",Investigation of Cooperative Modes for Collective Molecules Using Grid-Based Principal Component Analysis,The Journal of Physical Chemistry B,10.1021/acs.jpcb.0c09615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,RMSF,Root mean square fluctuation,,,,Dynamic,Computational,Molecule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2021,"Grear, Tyler; Avery, Chris; Patterson, John; Jacobs, Donald J.",Molecular function recognition by supervised projection pursuit machine learning,Scientific Reports,10.1038/s41598-021-83269-y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,B_DFID,Binned distribution function of interatomic distances,,,,Dynamic,Computational,Molecule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2021,"Glielmo, Aldo; Husic, Brooke E.; Rodriguez, Alex; Clementi, Cecilia; Noé, Frank; Laio, Alessandro",Unsupervised Learning Methods for Molecular Simulation Data,Chemical Reviews,10.1021/acs.chemrev.0c01195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,RMSIP,Root-mean-square inner product between EDA vector fields,,,,Dynamic,Computational,Molecule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2021,"Weng, Ying Li; Naik, Shiv Rakesh; Dingelstad, Nadia; Lugo, Miguel R.; Kalyaanamoorthy, Subha; Ganesan, Aravindhan",Molecular dynamics and in silico mutagenesis on the reversible inhibitor-bound SARS-CoV-2 main protease complexes reveal the role of lateral pocket in enhancing the ligand affinity,Scientific Reports,10.1038/s41598-021-86471-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,Target2DeNovoDrug,"Stability, esp. by radius of gyration",,,,Dynamic,Computational,Protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://github.com/bengeof/Target2DeNovoDrug,,,,,,journalArticle,2021,"Madaj, Rafal; Geoffrey, Ben; Sanker, Akhil; Valluri, Pavan Preetham",Target2DeNovoDrug: a novel programmatic tool for in silico-deep learning based de novo drug design for any target of interest,Journal of Biomolecular Structure and Dynamics,10.1080/07391102.2021.1898474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
